Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance,Inflight_wifi_service,Departure/Arrival_time_convenient,Ease_of_Online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On_board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,satisfaction
0,1,16,0,0,354,2,1,4,4,5,4,5,5,2,4,3,3,4,5,0
0,1,60,0,2,358,1,5,1,2,4,4,5,5,5,1,5,4,5,3,0
0,1,47,1,2,3719,5,5,2,5,2,5,4,4,4,4,4,3,4,3,1
1,0,25,1,2,247,4,5,5,3,3,5,3,3,5,3,5,5,5,3,1
1,1,65,0,1,2153,1,5,1,5,5,5,5,2,2,1,1,3,2,4,0
0,1,58,1,2,414,2,5,5,5,3,3,4,2,2,2,2,2,2,3,0
0,1,39,0,0,666,4,5,4,3,2,4,2,2,3,3,4,3,3,2,1
1,1,18,0,0,581,3,5,3,3,2,3,2,2,5,3,4,3,5,2,0
0,1,52,1,2,3471,3,2,2,2,4,3,4,3,3,3,3,4,3,1,0
1,1,40,1,2,1407,4,4,5,4,5,5,4,4,4,4,4,3,4,4,1
0,1,53,1,2,2721,2,2,2,2,5,4,4,4,4,4,3,5,4,1,1
0,1,11,0,0,874,3,4,4,3,2,4,2,2,1,4,2,4,3,2,0
0,0,39,1,0,456,1,3,1,3,2,1,2,2,4,4,3,3,4,2,0
0,0,37,1,2,337,4,4,4,1,5,4,5,5,5,2,4,3,4,5,1
0,1,25,1,2,1069,2,2,2,2,2,2,2,2,4,5,3,4,4,2,0
0,1,45,1,2,254,1,1,1,1,5,5,4,5,5,5,5,5,5,3,1
0,1,31,1,1,2400,4,3,3,3,4,4,4,3,2,4,3,4,1,4,0
1,1,35,0,0,992,2,5,2,5,1,2,1,1,4,4,4,4,4,1,0
0,1,41,0,0,190,2,5,0,2,1,0,4,1,5,4,4,4,4,1,0
0,1,52,1,2,2535,4,4,4,4,5,5,4,5,5,5,5,5,5,4,1
0,1,32,0,0,386,2,4,2,3,2,2,2,2,4,2,5,4,4,2,0
0,1,20,0,0,449,4,1,4,4,5,4,5,5,3,2,3,3,3,5,0
0,1,24,1,2,3711,3,3,3,3,5,5,5,4,5,4,4,5,3,5,1
1,1,43,1,2,842,3,3,3,3,2,5,4,5,5,5,5,4,5,5,1
1,1,25,1,1,630,2,4,4,4,2,2,2,2,1,5,3,3,3,2,0
1,1,29,1,0,1900,2,2,2,2,2,2,2,2,3,2,2,3,4,2,0
0,1,47,1,2,509,3,3,3,3,4,3,3,3,3,3,3,2,3,2,0
1,1,44,1,2,1303,5,5,5,5,3,5,4,4,4,4,4,4,4,3,1
1,1,51,1,2,1065,1,1,1,1,3,4,4,5,5,5,5,3,5,4,1
1,1,32,1,2,1706,0,5,0,4,2,2,2,2,3,3,4,5,5,2,1
1,1,60,0,1,2475,1,1,1,3,1,5,4,4,1,4,3,4,4,4,0
1,0,27,1,0,563,4,0,4,5,2,4,3,2,4,5,3,3,3,2,1
0,1,25,1,2,1111,4,5,5,5,4,4,4,4,3,2,4,4,3,4,0
1,1,59,1,0,224,4,4,4,4,3,4,2,4,4,4,4,2,4,3,1
1,1,36,1,0,519,5,2,2,2,5,5,5,5,3,2,3,5,3,5,1
1,1,44,1,2,2565,1,1,1,1,5,4,4,5,5,5,5,3,5,3,1
0,1,57,1,2,2576,5,5,5,5,2,5,5,4,4,4,4,4,4,4,1
1,0,62,1,0,1562,3,3,3,2,3,3,3,3,2,1,2,2,3,3,0
1,1,35,1,2,2037,4,4,4,4,3,5,5,4,4,4,4,4,4,4,1
0,1,45,1,2,354,4,4,4,4,4,2,3,5,5,5,5,3,5,2,1
0,1,27,0,0,288,2,4,2,2,5,2,5,5,5,5,4,5,4,5,0
1,1,29,1,2,3206,2,2,2,2,5,5,5,5,5,3,4,5,4,5,1
0,1,46,1,2,2803,5,5,5,5,3,5,4,5,5,5,5,4,5,4,1
1,1,35,1,0,460,5,2,2,2,5,5,5,5,4,2,1,2,5,5,1
0,1,21,1,2,862,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1
0,1,19,0,2,726,2,1,2,4,5,2,5,5,4,2,3,2,3,5,0
0,1,16,0,0,1390,3,4,3,4,3,3,3,3,5,4,5,4,5,3,0
0,1,25,1,2,3465,2,4,4,4,2,2,2,2,4,5,3,4,3,2,0
1,1,47,0,2,836,1,4,1,4,5,5,4,3,3,1,5,3,3,5,0
0,1,61,0,1,550,4,3,4,4,3,4,3,3,1,3,3,4,4,3,1
1,0,64,1,0,1028,5,5,5,2,1,5,1,1,5,2,2,3,1,1,1
0,1,19,0,0,592,3,3,2,1,5,2,5,5,4,3,2,5,1,5,0
0,1,30,1,2,2456,2,2,2,2,4,4,4,4,4,2,2,2,5,4,1
0,1,59,0,0,925,3,4,3,3,4,3,4,4,2,5,4,4,3,4,0
1,1,16,0,2,1476,3,5,3,4,4,3,4,4,5,5,5,4,4,4,0
1,1,30,1,2,577,2,5,5,5,2,2,2,2,4,1,2,3,2,2,0
1,1,38,1,2,545,1,2,1,1,3,5,5,5,5,5,5,3,5,4,1
1,1,55,0,0,1164,2,5,2,2,5,4,4,1,1,2,1,5,1,4,0
1,1,36,0,0,251,2,4,2,4,4,2,2,4,3,4,4,4,5,4,0
1,0,25,1,1,954,3,0,4,3,4,4,2,4,4,3,5,3,5,4,0
0,1,53,0,0,1325,3,5,3,4,1,3,1,1,5,2,3,5,4,1,0
0,1,47,0,2,101,3,3,3,4,1,4,3,3,3,3,3,2,3,1,0
0,1,48,1,0,1919,1,5,4,5,1,1,1,1,2,2,3,3,3,1,0
1,0,23,1,0,457,4,2,4,4,4,4,4,4,1,4,3,4,1,4,0
1,1,39,1,2,2661,4,3,3,3,1,3,3,4,4,4,4,4,4,4,0
0,1,46,0,0,196,2,5,2,3,2,2,2,2,4,5,5,5,5,2,0
0,1,26,1,2,430,5,5,5,5,4,5,4,4,2,2,3,2,5,4,1
1,0,44,1,2,819,4,4,4,4,4,4,3,4,4,3,4,5,5,4,1
0,0,15,1,0,954,3,2,2,3,3,2,4,3,1,5,4,3,3,3,0
0,1,29,0,0,2475,3,1,3,3,3,3,3,1,3,3,3,3,1,3,0
0,0,39,1,2,731,2,2,2,3,4,2,4,4,3,2,4,5,5,4,0
1,0,26,1,0,170,3,0,3,4,4,3,1,4,1,5,3,2,1,4,0
1,1,41,1,0,501,4,5,5,5,4,4,4,4,1,2,1,4,5,4,1
0,1,36,1,0,550,4,4,4,4,4,4,4,4,2,5,1,2,2,4,1
0,1,32,0,1,2562,4,3,4,4,4,4,4,4,4,2,3,2,4,4,0
0,1,52,0,0,853,2,4,2,1,5,2,5,5,5,5,4,4,4,5,0
1,1,17,0,0,129,5,0,5,1,4,5,4,4,3,2,5,5,4,4,1
1,0,44,1,2,356,3,2,2,2,4,3,4,4,5,2,4,4,4,4,0
1,0,20,1,2,200,5,2,5,3,3,5,3,3,4,2,4,3,5,3,1
1,1,41,0,0,828,0,4,0,1,3,0,3,3,5,2,5,5,4,3,1
1,0,49,1,0,1013,1,1,1,4,3,1,3,3,1,5,3,3,3,3,0
1,1,39,1,2,1509,3,3,3,3,3,4,4,5,5,5,5,3,5,3,1
0,1,8,0,0,1035,2,1,2,3,5,2,5,5,3,1,3,4,3,5,0
0,1,31,1,2,1565,1,1,1,1,5,5,5,5,3,3,5,4,5,5,1
1,1,34,0,0,1173,2,2,2,4,5,2,4,5,4,4,2,2,3,5,0
1,0,12,1,0,1075,1,1,1,3,1,1,1,1,2,2,3,3,3,1,0
1,1,37,0,0,1334,2,5,2,3,4,2,1,4,5,2,4,5,5,4,0
1,1,56,1,2,1744,2,4,4,4,3,2,4,2,2,2,2,4,2,3,0
1,1,44,1,2,1464,1,1,2,1,3,5,5,4,4,4,4,5,4,4,1
0,0,25,1,0,175,3,0,3,2,2,3,2,2,3,3,3,4,1,2,0
0,1,24,0,0,248,2,5,2,2,2,2,2,2,4,3,4,3,5,2,0
0,0,30,1,0,639,2,0,1,5,2,1,2,2,2,5,1,2,5,2,0
0,1,34,1,2,1506,3,3,3,3,4,4,4,3,3,4,3,5,3,3,1
0,1,48,1,2,2191,5,5,5,5,2,4,5,5,5,5,4,4,5,3,1
1,1,45,0,0,733,4,4,4,1,4,5,1,3,3,4,4,2,3,4,0
0,1,49,1,2,2307,4,4,4,4,3,5,5,5,5,5,5,4,5,3,1
0,0,37,1,0,328,2,1,2,3,1,2,4,1,1,5,3,2,4,1,0
1,1,61,0,2,550,3,0,3,2,5,5,5,1,1,3,1,5,1,3,0
0,1,47,1,0,446,4,2,2,2,4,4,4,4,5,3,4,4,2,4,1
1,1,45,1,2,157,2,2,2,2,3,4,5,5,5,5,5,5,5,3,1
1,0,43,1,0,402,2,0,3,1,2,3,2,2,4,1,4,5,2,2,0
1,0,26,1,0,2454,2,2,2,2,5,2,5,5,3,4,1,4,1,5,0
1,1,43,0,0,1814,3,4,3,1,4,4,4,3,3,3,3,3,3,3,0
0,1,34,1,2,1771,4,4,5,4,5,3,2,3,3,4,3,4,3,1,1
1,1,35,0,0,775,4,4,4,3,2,4,4,2,5,4,4,4,5,2,0
1,1,54,1,2,2775,1,1,1,1,4,4,5,2,2,2,2,4,2,3,1
0,1,24,0,0,1337,3,5,3,4,4,3,4,4,4,5,5,5,4,4,0
1,1,63,0,0,581,2,5,2,5,4,5,5,1,1,2,1,4,1,3,0
1,0,28,1,2,821,4,3,3,3,1,3,1,1,3,2,5,4,5,1,0
0,1,56,0,0,370,1,4,4,2,1,4,1,1,1,1,3,4,5,1,0
0,1,48,1,1,376,4,5,5,5,4,4,4,4,3,5,1,3,5,4,1
0,1,23,1,2,1685,4,4,4,4,4,5,4,4,4,3,5,5,4,4,1
0,1,56,1,2,2981,4,4,4,4,3,4,4,5,5,5,5,3,5,4,1
0,1,28,1,2,895,5,5,5,5,2,2,2,2,3,5,5,4,4,2,1
0,0,24,1,0,719,1,1,1,4,2,1,2,2,2,5,3,3,4,2,0
1,0,54,1,2,175,4,4,4,1,5,4,5,5,4,2,5,3,5,5,0
1,1,47,1,2,550,3,3,2,3,5,5,4,5,5,4,5,3,5,4,1
1,0,26,1,0,317,1,3,1,3,2,1,2,2,3,5,3,2,4,2,0
1,1,12,0,1,257,3,3,3,3,5,3,5,5,3,3,4,5,3,5,0
1,1,54,0,0,329,1,3,3,1,2,1,3,4,4,3,5,3,4,4,0
1,1,47,1,2,2897,1,5,5,5,2,3,3,1,1,1,1,4,1,1,0
1,0,8,1,0,700,3,4,4,4,5,4,5,5,2,1,4,4,4,5,0
1,1,26,0,0,602,4,3,4,4,5,4,5,5,3,3,4,2,3,5,0
1,1,52,1,2,3624,4,4,4,4,1,3,4,5,5,5,5,2,5,5,1
1,1,50,1,2,651,3,4,4,4,3,1,2,3,3,3,3,3,3,4,0
0,1,40,1,2,3441,4,4,4,4,5,3,4,5,5,5,4,5,5,4,1
0,0,37,1,2,345,2,2,2,5,5,2,5,5,5,4,4,3,4,5,0
0,1,58,1,2,2384,0,4,0,3,3,5,5,5,5,5,4,5,5,5,1
0,0,25,1,2,296,5,0,5,4,2,5,2,2,4,2,5,5,4,2,1
1,1,53,0,0,228,4,3,4,3,4,1,1,5,5,4,1,3,5,5,0
0,1,60,0,0,2586,3,5,3,2,2,3,2,2,5,3,4,4,1,2,0
0,1,31,1,2,2451,2,2,2,2,4,4,4,4,3,3,5,4,4,4,1
0,1,53,0,2,1744,1,4,2,2,3,5,4,4,4,2,4,4,4,5,0
1,1,34,1,2,1725,4,3,4,4,2,4,4,5,5,5,5,3,5,3,1
0,1,52,1,2,74,5,5,3,5,5,4,5,4,4,4,5,3,4,3,1
1,1,38,1,2,204,2,4,4,4,1,3,4,3,3,3,2,2,3,4,0
1,0,39,1,2,1283,5,5,5,5,2,5,2,2,4,3,5,5,5,2,1
0,0,39,1,0,628,2,4,2,3,1,2,3,1,3,5,3,2,4,1,0
1,1,41,1,2,2691,5,5,5,5,2,4,4,5,5,5,5,2,5,1,1
0,1,58,1,2,3591,4,4,4,4,3,4,5,4,4,4,4,5,4,4,1
1,1,22,1,0,154,5,5,5,5,5,5,3,5,4,2,2,3,5,5,1
1,1,33,1,0,125,5,3,3,3,5,4,5,5,3,4,4,3,4,5,0
1,1,46,0,0,551,1,2,1,3,2,4,4,1,1,1,1,4,1,2,0
1,1,60,1,1,391,4,1,1,1,2,1,4,4,4,4,4,3,4,1,1
1,1,55,1,0,399,5,1,1,1,4,3,1,4,4,5,4,4,4,3,1
1,1,44,1,0,480,3,2,2,2,5,3,4,3,3,3,3,4,3,1,0
0,1,68,1,2,1061,3,4,4,4,5,3,2,3,3,3,3,3,3,3,0
0,1,34,0,1,590,3,5,3,2,4,3,4,4,5,3,5,4,4,4,0
0,1,56,0,0,748,2,5,1,4,3,1,3,3,5,5,5,3,5,3,0
0,0,42,1,2,417,4,4,4,3,2,4,2,2,4,2,4,3,5,2,1
1,1,34,1,2,2536,5,1,5,5,5,5,5,1,5,3,1,5,2,5,1
0,1,28,1,2,1580,3,1,3,3,5,5,5,5,3,5,4,3,5,5,1
0,1,60,1,2,2118,5,1,5,5,5,4,4,4,4,4,4,5,4,4,1
1,1,24,0,0,679,4,1,5,2,3,5,3,3,1,2,3,4,3,3,1
1,0,23,1,0,258,1,3,1,3,1,1,1,1,4,3,4,2,4,1,0
0,1,30,1,2,390,4,4,4,4,5,5,5,5,5,2,5,4,5,5,1
0,1,54,1,2,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,1
0,0,15,1,0,965,5,5,5,3,5,5,5,5,2,1,2,3,4,5,1
0,1,58,0,0,190,2,5,2,3,2,2,2,2,3,5,4,5,4,2,0
0,1,25,1,2,1750,4,4,4,4,3,3,3,3,4,2,4,4,4,3,1
0,1,55,1,2,937,5,5,5,5,3,5,4,4,4,5,4,3,4,3,1
1,1,30,1,2,2710,1,1,1,1,1,2,1,1,3,3,2,3,2,1,0
0,0,30,1,0,853,2,2,2,3,4,2,4,4,1,1,3,3,4,4,0
1,1,15,1,1,2329,3,3,4,3,3,3,3,3,3,2,4,2,4,3,0
0,0,15,1,0,1269,3,3,3,4,3,3,3,3,3,1,3,2,3,3,0
1,1,49,0,0,214,2,4,0,3,3,1,5,5,5,0,3,2,5,3,0
1,1,47,1,1,1288,2,3,3,3,5,3,3,2,2,2,2,2,2,3,0
0,1,31,1,2,3531,2,4,4,4,2,2,2,2,1,1,3,3,3,2,0
1,1,42,0,0,991,3,4,3,1,3,2,2,3,2,5,5,2,4,2,0
1,0,22,1,0,806,2,2,2,4,5,2,5,5,2,2,4,4,1,5,0
1,0,64,1,2,312,4,4,4,4,4,4,4,4,4,3,4,3,5,4,1
1,1,42,1,2,2632,4,4,4,4,1,4,3,4,4,4,4,3,4,2,1
0,1,18,1,2,2759,2,4,4,4,2,2,2,2,2,3,3,3,4,2,0
0,1,47,1,2,1635,1,1,4,1,4,5,5,4,4,4,4,4,4,4,1
1,1,55,0,0,1128,1,5,1,3,3,3,4,2,2,1,2,4,2,4,0
0,0,40,1,0,639,1,3,1,1,4,1,4,4,2,4,1,2,1,4,0
1,1,17,1,2,312,2,2,2,2,4,4,4,4,5,3,5,4,4,4,1
0,1,55,1,2,3091,1,1,1,1,2,1,4,5,5,5,5,2,5,1,1
0,1,49,0,0,589,4,3,4,3,3,4,3,3,2,1,4,2,1,3,1
0,1,56,1,0,383,2,4,4,4,1,2,1,1,4,2,3,2,4,1,0
0,1,31,0,0,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,1
0,1,52,1,2,2979,5,5,5,5,2,2,2,4,5,4,4,2,5,2,1
0,1,39,1,2,3352,5,5,5,5,2,5,4,4,4,4,4,3,4,4,1
0,1,44,1,0,2446,2,2,2,2,2,2,2,2,4,4,5,3,4,2,1
1,1,53,1,2,758,5,5,5,5,4,5,5,4,4,4,4,4,4,5,1
1,1,69,1,2,1608,4,4,5,4,4,4,1,5,5,5,5,4,5,4,1
1,1,44,1,2,1121,2,5,5,5,2,3,3,2,2,2,2,4,2,3,0
1,1,63,0,1,321,2,3,2,2,3,1,4,2,2,2,2,2,2,4,0
1,1,40,0,0,468,3,5,3,1,3,3,3,3,4,2,4,3,5,3,0
0,1,13,0,1,436,4,5,4,2,4,4,4,4,5,4,4,5,5,4,0
1,1,25,0,0,438,3,4,3,4,4,3,1,4,5,3,4,5,5,4,0
0,0,33,1,0,433,1,4,1,1,1,1,1,1,5,5,5,3,5,1,0
1,1,28,1,2,3494,5,5,5,5,3,4,3,3,4,4,4,3,5,3,1
1,1,60,1,0,496,5,4,3,3,1,1,5,5,5,5,5,5,5,3,1
1,0,28,1,0,1029,4,4,4,4,4,4,1,4,1,2,4,2,4,4,0
1,1,40,1,2,280,4,4,4,4,2,5,4,4,4,4,4,4,4,4,1
0,1,17,0,0,308,4,5,4,5,5,4,5,5,5,2,2,3,4,5,0
0,1,43,1,1,1035,4,4,4,4,4,4,4,4,5,5,4,2,2,4,1
1,1,43,1,2,239,1,1,1,1,3,5,4,5,5,5,5,4,5,5,1
1,1,15,0,0,524,4,4,4,2,3,4,3,3,4,5,4,3,4,3,1
1,1,36,1,2,2378,3,3,3,3,2,4,3,4,4,4,4,4,4,5,1
1,1,30,1,2,1541,4,4,4,4,3,4,3,3,3,2,5,3,4,3,1
0,1,15,0,0,109,3,4,3,4,3,3,3,3,5,1,4,2,3,3,0
1,1,52,1,2,763,1,1,1,1,4,5,4,5,5,4,5,5,5,4,1
1,1,60,0,0,109,3,4,3,4,3,4,3,1,1,3,1,2,1,3,0
1,1,21,1,2,2497,2,2,2,2,5,5,4,5,4,4,4,3,4,5,1
1,1,7,0,0,496,3,4,3,2,3,3,3,3,4,2,4,3,5,3,0
1,1,54,0,1,408,1,5,1,5,5,5,4,5,5,1,1,4,5,4,0
1,1,49,1,2,2296,3,3,2,3,2,5,5,4,4,5,4,3,4,3,1
0,0,27,1,0,944,3,3,3,3,3,3,3,3,4,4,5,5,3,3,0
1,1,41,1,0,2475,4,4,4,4,4,5,5,1,4,3,3,5,3,5,1
1,1,38,0,0,529,3,4,3,4,5,3,5,5,3,5,5,3,5,5,0
1,1,10,0,0,224,4,4,4,4,2,4,2,2,3,4,4,3,4,2,1
1,0,22,1,2,338,4,5,3,2,1,3,1,1,4,2,4,4,5,1,1
1,0,20,1,2,507,4,0,4,3,4,4,4,4,5,4,4,3,5,4,1
1,1,52,0,0,361,2,2,2,3,1,4,4,1,1,2,1,2,1,4,0
0,1,30,1,2,581,5,5,5,5,4,4,4,4,3,4,5,4,4,4,1
1,0,15,1,0,547,1,4,1,2,4,1,3,4,5,4,4,5,5,4,0
1,1,48,1,2,2136,2,2,2,2,3,5,5,5,5,5,5,4,5,4,1
0,1,9,0,2,1464,1,5,1,4,1,1,5,1,4,2,5,4,4,1,0
1,1,39,1,2,2291,3,3,3,3,4,4,4,5,5,5,5,5,5,3,1
0,1,21,1,2,1464,5,5,5,5,5,5,5,5,5,5,5,4,4,5,1
1,1,11,0,0,313,5,5,5,1,2,5,2,2,3,5,4,5,4,2,1
0,1,29,0,1,1235,1,5,1,1,2,1,3,2,2,2,3,5,5,2,0
0,1,62,0,0,240,3,4,3,3,5,3,1,5,1,5,4,3,3,5,0
1,1,42,1,2,846,4,4,4,4,2,2,5,4,4,4,4,4,4,4,1
0,1,45,1,2,271,2,2,4,2,2,5,5,4,4,4,4,5,4,5,1
0,1,47,0,0,224,1,2,0,3,4,0,4,4,4,5,3,4,3,4,0
0,1,39,1,2,3641,4,4,2,4,4,5,4,4,4,4,4,3,4,4,1
0,1,55,1,0,109,5,1,1,1,5,5,5,5,4,4,4,3,5,5,1
1,1,40,0,0,641,1,5,1,3,1,1,1,1,3,2,5,3,4,1,0
1,1,51,0,1,1023,4,2,4,4,4,3,3,2,2,4,2,3,2,1,1
1,1,28,0,0,120,4,5,0,4,2,0,2,2,1,4,4,2,3,2,1
0,1,56,1,2,2028,4,4,1,4,3,5,4,5,5,5,5,3,5,4,1
1,1,35,1,0,143,3,2,1,2,3,4,3,3,3,1,2,5,4,3,1
0,1,39,1,1,448,4,5,5,5,4,4,4,4,2,3,1,2,3,4,1
1,0,22,1,0,1248,3,3,3,1,4,3,4,4,3,4,4,3,4,4,0
1,1,52,0,0,577,3,4,3,3,5,5,4,3,3,3,3,5,3,5,0
1,1,42,1,0,867,5,5,5,5,3,5,1,5,5,5,5,4,5,2,1
1,1,57,1,2,3500,1,1,1,1,5,2,3,1,1,1,1,4,1,1,0
0,1,44,0,1,1276,2,4,2,3,5,2,1,5,3,3,3,5,5,5,0
0,0,37,1,2,1096,3,3,3,3,5,3,1,5,3,5,4,3,5,5,0
0,1,63,1,2,409,1,3,3,3,4,3,4,1,1,1,1,3,1,3,0
0,1,32,1,2,3183,4,4,4,4,3,4,3,3,4,5,5,5,5,3,1
0,1,51,1,0,637,2,4,3,3,2,2,2,2,4,2,3,2,4,2,0
1,1,39,1,2,2363,5,5,5,5,2,4,4,5,5,4,5,5,5,5,1
0,1,45,1,2,1199,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1
0,1,32,0,0,347,1,5,1,1,1,1,1,1,3,4,4,4,5,1,0
0,1,28,1,2,787,1,2,2,2,1,1,1,1,1,3,2,2,2,1,0
1,1,62,1,2,192,2,3,3,3,3,3,3,2,2,2,2,4,2,4,0
1,1,52,1,1,552,5,4,4,4,2,1,1,5,5,5,5,3,5,3,1
1,1,67,0,0,488,2,3,2,4,3,4,4,5,5,2,5,3,5,4,0
1,1,45,1,2,3512,5,5,5,5,5,4,5,5,5,5,4,4,5,4,1
1,0,37,1,2,1258,1,1,1,1,1,1,1,1,5,3,5,4,4,1,0
0,1,62,0,0,1147,1,4,1,4,4,1,4,4,5,2,5,3,4,4,0
1,1,63,0,0,479,1,5,5,1,5,5,2,4,4,5,4,2,4,5,0
1,1,61,0,0,985,1,4,1,5,3,5,4,1,1,1,1,3,1,3,0
1,1,47,1,2,1111,4,4,2,4,3,5,5,4,4,4,4,3,4,4,1
1,1,39,1,1,266,2,1,4,1,2,2,2,2,1,3,3,4,3,2,0
0,1,45,1,2,2845,3,3,2,3,4,5,4,5,5,5,5,5,5,5,1
1,1,58,1,0,925,3,2,2,2,5,3,2,3,3,3,3,4,3,4,0
1,0,38,1,2,227,5,0,0,3,1,0,1,1,3,3,5,4,5,1,1
1,0,25,1,2,1023,5,5,5,4,2,5,1,2,3,3,4,4,4,2,1
0,1,42,1,2,3001,2,2,2,2,3,4,5,5,5,5,5,3,5,3,1
0,1,16,0,0,425,4,3,5,4,3,5,3,3,5,3,4,5,4,3,1
0,1,10,0,0,125,2,5,2,1,5,2,5,5,5,1,1,4,5,5,0
1,0,42,1,0,427,4,3,4,3,5,4,3,5,4,3,5,5,4,5,1
1,0,22,1,0,325,2,5,1,4,2,1,2,2,4,4,4,3,4,2,0
0,0,24,1,2,1062,5,4,5,3,4,5,1,4,3,4,5,3,5,4,1
1,1,27,0,0,1558,2,4,1,2,1,1,1,1,4,3,5,5,4,1,0
1,1,26,1,2,229,5,5,5,5,4,4,4,4,4,4,5,4,4,4,1
1,1,53,1,2,2275,4,4,4,4,2,3,1,5,5,5,5,2,5,1,1
0,1,43,1,2,337,2,2,2,2,4,4,4,4,4,4,4,3,4,3,1
1,1,28,1,2,1705,3,5,5,5,3,2,3,3,3,1,2,4,2,3,0
0,1,24,1,2,1609,3,3,3,3,5,5,5,5,4,2,3,3,2,5,1
1,1,51,1,2,3008,3,3,3,3,4,5,3,4,4,4,4,2,4,4,1
0,0,22,1,0,1379,5,5,5,2,4,5,4,4,5,3,4,4,4,4,1
1,1,21,0,0,846,1,4,1,3,3,1,3,3,5,4,5,4,5,3,0
0,1,46,1,2,3299,5,5,5,5,4,4,5,2,2,2,2,4,2,3,1
0,1,11,0,0,199,3,4,0,2,4,0,4,4,5,2,5,3,5,4,0
0,0,36,1,0,399,2,2,2,2,2,2,2,2,4,2,3,2,2,2,0
1,1,55,1,1,1598,4,2,1,2,2,2,3,4,4,4,4,4,4,1,0
0,1,24,1,0,337,3,3,3,3,3,3,3,3,2,4,4,4,4,3,0
0,1,53,1,2,2989,1,1,1,1,5,5,5,2,2,2,2,3,2,3,1
1,1,56,1,2,304,1,1,1,1,5,4,4,4,4,4,4,4,4,4,1
1,1,28,0,0,2176,2,4,2,1,4,2,4,4,3,4,2,4,1,4,0
1,1,37,1,1,989,5,3,4,3,5,5,5,5,5,2,3,4,4,5,1
1,1,70,0,0,2239,3,5,3,4,3,5,4,5,5,3,5,3,5,5,0
0,1,47,1,2,628,3,3,3,3,2,4,5,4,4,5,4,3,4,5,1
1,1,46,1,2,1721,3,3,3,3,3,5,4,5,5,5,5,3,5,5,1
1,1,44,1,2,223,5,5,5,5,4,4,4,3,3,4,4,3,3,4,1
1,1,57,1,0,787,5,3,2,2,5,2,5,5,5,5,5,2,5,1,1
1,1,42,1,2,2751,4,4,4,4,3,5,5,4,4,4,4,5,4,4,1
0,1,44,0,0,872,2,5,2,4,4,2,4,4,4,4,5,3,1,4,0
1,0,44,1,0,452,2,5,2,4,1,2,1,1,5,1,1,5,3,1,0
0,0,32,1,2,395,4,4,4,4,4,4,4,4,4,3,5,4,4,4,0
0,1,26,1,2,3656,2,2,2,2,4,4,4,4,2,5,4,5,1,4,1
0,1,51,0,0,715,0,5,0,3,2,0,2,2,4,4,5,5,5,2,1
0,1,51,1,0,854,1,5,5,5,1,1,1,1,1,3,3,3,4,1,0
1,1,43,1,2,199,1,4,1,1,5,5,4,4,4,4,5,5,4,3,1
0,1,26,0,0,1258,1,4,1,4,1,5,5,5,4,4,5,5,4,5,0
0,0,10,1,0,646,5,0,5,1,2,5,2,2,4,2,4,4,4,2,1
1,1,42,1,2,965,3,3,3,3,1,3,5,3,3,3,3,2,3,4,1
0,1,21,1,2,2090,1,1,1,1,5,5,5,5,4,4,4,2,1,5,1
1,1,55,1,2,280,2,5,3,3,5,2,2,2,2,2,2,3,2,2,0
1,1,45,1,0,680,2,2,5,5,1,3,4,2,2,2,2,2,2,2,0
0,0,38,1,0,196,2,3,1,3,2,1,2,2,3,4,4,2,1,2,0
0,1,56,0,0,397,3,4,3,5,1,3,1,1,4,3,5,3,4,1,0
0,1,53,1,2,3435,1,1,1,1,2,4,5,4,4,5,4,5,4,3,1
1,1,7,0,0,209,5,3,5,4,4,5,4,4,4,1,3,4,3,4,1
0,1,58,0,0,333,2,5,5,2,5,5,5,5,1,2,1,3,1,5,0
1,1,55,1,2,1999,4,4,4,4,4,4,5,5,5,5,5,5,5,4,1
1,1,39,1,2,295,1,1,1,1,2,5,4,4,4,4,4,4,4,3,1
0,1,59,1,0,834,4,5,2,5,4,4,4,4,3,1,1,3,4,4,1
1,1,19,1,0,589,5,2,2,2,5,5,5,5,1,1,4,4,2,5,1
0,1,59,1,2,1325,3,3,3,3,5,5,4,5,5,4,5,4,5,4,1
0,1,39,1,2,303,2,2,2,2,3,4,5,4,4,4,4,3,4,4,1
0,1,24,0,0,2677,1,3,1,3,1,3,3,2,4,4,3,3,3,3,0
0,1,22,1,2,1416,5,5,5,5,5,5,5,5,4,4,2,3,5,5,1
0,1,22,0,0,728,3,1,3,4,4,3,4,4,2,5,4,4,4,4,0
1,1,46,1,2,2148,3,3,3,3,2,4,4,5,5,5,5,3,5,3,1
1,1,33,0,0,1065,2,5,2,2,1,2,1,1,5,5,4,4,5,1,0
0,1,55,1,2,184,4,4,4,4,2,5,5,4,4,4,4,3,4,3,1
1,0,10,1,2,646,0,0,0,4,1,0,1,1,3,3,5,3,5,1,1
1,1,60,1,2,2296,3,3,3,3,5,5,5,3,3,4,3,4,3,3,1
0,1,9,0,0,196,4,5,4,2,4,4,5,4,4,4,4,3,5,4,0
